code,country,indicator,year,value
LUX,Luxembourg,tertiary_gpi,2010,1.11014997959137
LUX,Luxembourg,tertiary_gpi,2012,1.12199997901917
LUX,Luxembourg,tertiary_gpi,2015,1.06951999664307
LUX,Luxembourg,tertiary_gpi,2016,1.07155001163483
LUX,Luxembourg,tertiary_gpi,2017,1.07863998413086
LUX,Luxembourg,tertiary_gpi,2018,1.11626994609833
LUX,Luxembourg,tertiary_gpi,2019,1.12335002422333
LUX,Luxembourg,tertiary_gpi,2020,1.15936005115509
LUX,Luxembourg,tertiary_gpi,2021,1.16293001174927
LUX,Luxembourg,tertiary_gpi,2022,1.17917001247406
LUX,Luxembourg,tertiary_gpi,2023,1.15780997276306
LUX,Luxembourg,tertiary_gpi,2024,1.15877997875214
LUX,Luxembourg,gdp_pc,1990,81455.0312264957
LUX,Luxembourg,gdp_pc,1991,87318.4976692868
LUX,Luxembourg,gdp_pc,1992,87734.2029842352
LUX,Luxembourg,gdp_pc,1993,90200.6012709212
LUX,Luxembourg,gdp_pc,1994,92380.4162945065
LUX,Luxembourg,gdp_pc,1995,92396.3982654612
LUX,Luxembourg,gdp_pc,1996,92421.5791788935
LUX,Luxembourg,gdp_pc,1997,96216.9038688184
LUX,Luxembourg,gdp_pc,1998,101369.82339661
LUX,Luxembourg,gdp_pc,1999,108186.852973076
LUX,Luxembourg,gdp_pc,2000,114148.353907645
LUX,Luxembourg,gdp_pc,2001,116265.230369162
LUX,Luxembourg,gdp_pc,2002,118764.331507238
LUX,Luxembourg,gdp_pc,2003,120403.002017933
LUX,Luxembourg,gdp_pc,2004,123725.755122536
LUX,Luxembourg,gdp_pc,2005,124871.952523256
LUX,Luxembourg,gdp_pc,2006,130290.174082751
LUX,Luxembourg,gdp_pc,2007,138683.319852878
LUX,Luxembourg,gdp_pc,2008,135814.608862354
LUX,Luxembourg,gdp_pc,2009,129004.508948877
LUX,Luxembourg,gdp_pc,2010,131434.360018803
LUX,Luxembourg,gdp_pc,2011,129887.626962873
LUX,Luxembourg,gdp_pc,2012,128897.403218507
LUX,Luxembourg,gdp_pc,2013,129947.336184196
LUX,Luxembourg,gdp_pc,2014,130249.550482759
LUX,Luxembourg,gdp_pc,2015,130097.338289025
LUX,Luxembourg,gdp_pc,2016,133661.734541281
LUX,Luxembourg,gdp_pc,2017,132169.829576174
LUX,Luxembourg,gdp_pc,2018,131733.884471489
LUX,Luxembourg,gdp_pc,2019,132724.754668303
LUX,Luxembourg,gdp_pc,2020,129865.631871124
LUX,Luxembourg,gdp_pc,2021,136772.443753292
LUX,Luxembourg,gdp_pc,2022,132570.832272626
LUX,Luxembourg,gdp_pc,2023,130048.922273147
LUX,Luxembourg,gdp_pc,2024,128475.283540415
LUX,Luxembourg,gdp_pc,2025,127420.601625165
MEX,Mexico,tfr,1960,6.763
MEX,Mexico,tfr,1961,6.777
MEX,Mexico,tfr,1962,6.8
MEX,Mexico,tfr,1963,6.817
MEX,Mexico,tfr,1964,6.833
MEX,Mexico,tfr,1965,6.819
MEX,Mexico,tfr,1966,6.79
MEX,Mexico,tfr,1967,6.753
MEX,Mexico,tfr,1968,6.707
MEX,Mexico,tfr,1969,6.626
MEX,Mexico,tfr,1970,6.529
MEX,Mexico,tfr,1971,6.419
MEX,Mexico,tfr,1972,6.281
MEX,Mexico,tfr,1973,6.121
MEX,Mexico,tfr,1974,5.947
MEX,Mexico,tfr,1975,5.739
MEX,Mexico,tfr,1976,5.543
MEX,Mexico,tfr,1977,5.361
MEX,Mexico,tfr,1978,5.202
MEX,Mexico,tfr,1979,4.964
MEX,Mexico,tfr,1980,4.739
MEX,Mexico,tfr,1981,4.574
MEX,Mexico,tfr,1982,4.425
MEX,Mexico,tfr,1983,4.296
MEX,Mexico,tfr,1984,4.184
MEX,Mexico,tfr,1985,4.087
MEX,Mexico,tfr,1986,3.971
MEX,Mexico,tfr,1987,3.803
MEX,Mexico,tfr,1988,3.64
MEX,Mexico,tfr,1989,3.532
MEX,Mexico,tfr,1990,3.444
MEX,Mexico,tfr,1991,3.363
MEX,Mexico,tfr,1992,3.285
MEX,Mexico,tfr,1993,3.211
MEX,Mexico,tfr,1994,3.132
MEX,Mexico,tfr,1995,3.044
MEX,Mexico,tfr,1996,2.964
MEX,Mexico,tfr,1997,2.886
MEX,Mexico,tfr,1998,2.815
MEX,Mexico,tfr,1999,2.763
MEX,Mexico,tfr,2000,2.714
MEX,Mexico,tfr,2001,2.671
MEX,Mexico,tfr,2002,2.633
MEX,Mexico,tfr,2003,2.579
MEX,Mexico,tfr,2004,2.536
MEX,Mexico,tfr,2005,2.495
MEX,Mexico,tfr,2006,2.456
MEX,Mexico,tfr,2007,2.421
MEX,Mexico,tfr,2008,2.391
MEX,Mexico,tfr,2009,2.364
MEX,Mexico,tfr,2010,2.34
MEX,Mexico,tfr,2011,2.317
MEX,Mexico,tfr,2012,2.294
MEX,Mexico,tfr,2013,2.269
MEX,Mexico,tfr,2014,2.211
MEX,Mexico,tfr,2015,2.137
MEX,Mexico,tfr,2016,2.086
MEX,Mexico,tfr,2017,2.041
MEX,Mexico,tfr,2018,2.03
MEX,Mexico,tfr,2019,2.02
MEX,Mexico,tfr,2020,1.99
MEX,Mexico,tfr,2021,1.97
MEX,Mexico,tfr,2022,1.94
MEX,Mexico,tfr,2023,1.91
MEX,Mexico,tfr,2024,1.892
MEX,Mexico,lfp_ratio,1990,40.4473117255663
MEX,Mexico,lfp_ratio,1991,40.7546810233932
MEX,Mexico,lfp_ratio,1992,41.5564054445685
MEX,Mexico,lfp_ratio,1993,42.411475099413
MEX,Mexico,lfp_ratio,1994,43.2732811347248
MEX,Mexico,lfp_ratio,1995,45.3726266013655
MEX,Mexico,lfp_ratio,1996,45.3996747183905
MEX,Mexico,lfp_ratio,1997,47.3670374840182
MEX,Mexico,lfp_ratio,1998,47.1143706260186
MEX,Mexico,lfp_ratio,1999,46.5667492596845
MEX,Mexico,lfp_ratio,2000,47.3236898499903
MEX,Mexico,lfp_ratio,2001,46.9090507509571
MEX,Mexico,lfp_ratio,2002,47.6654930891629
MEX,Mexico,lfp_ratio,2003,48.4848107879482
MEX,Mexico,lfp_ratio,2004,49.9271599865526
MEX,Mexico,lfp_ratio,2005,50.9875350035933
MEX,Mexico,lfp_ratio,2006,52.2771054581378
MEX,Mexico,lfp_ratio,2007,52.9710827835921
MEX,Mexico,lfp_ratio,2008,53.0753213720185
MEX,Mexico,lfp_ratio,2009,54.2118641934916
MEX,Mexico,lfp_ratio,2010,54.1850664917106
MEX,Mexico,lfp_ratio,2011,54.9343895124451
MEX,Mexico,lfp_ratio,2012,56.0752376389904
MEX,Mexico,lfp_ratio,2013,56.3501615253056
MEX,Mexico,lfp_ratio,2014,55.2693030103051
MEX,Mexico,lfp_ratio,2015,55.9108033805111
MEX,Mexico,lfp_ratio,2016,56.1981781712723
MEX,Mexico,lfp_ratio,2017,55.7626187098176
MEX,Mexico,lfp_ratio,2018,56.4626111430947
MEX,Mexico,lfp_ratio,2019,58.3842576578654
MEX,Mexico,lfp_ratio,2020,57.5291066600453
MEX,Mexico,lfp_ratio,2021,58.1886713706259
MEX,Mexico,lfp_ratio,2022,59.5028067361668
MEX,Mexico,lfp_ratio,2023,61.0140423721164
MEX,Mexico,lfp_ratio,2024,61.4051673897559
MEX,Mexico,lfp_ratio,2025,61.5330748382244
MEX,Mexico,tertiary_gpi,2000,0.897130012512207
MEX,Mexico,tertiary_gpi,2001,0.906780004501343
MEX,Mexico,tertiary_gpi,2002,0.918619990348816
MEX,Mexico,tertiary_gpi,2003,0.934729993343353
MEX,Mexico,tertiary_gpi,2004,0.951110005378723
MEX,Mexico,tertiary_gpi,2005,0.965690016746521
MEX,Mexico,tertiary_gpi,2006,0.96763002872467
MEX,Mexico,tertiary_gpi,2007,0.971909999847412
MEX,Mexico,tertiary_gpi,2008,0.97639000415802
MEX,Mexico,tertiary_gpi,2009,0.982320010662079
MEX,Mexico,tertiary_gpi,2010,0.983129978179932
MEX,Mexico,tertiary_gpi,2011,0.982800006866455
MEX,Mexico,tertiary_gpi,2012,0.982620000839233
MEX,Mexico,tertiary_gpi,2013,0.980159997940063
MEX,Mexico,tertiary_gpi,2014,0.986050009727478
MEX,Mexico,tertiary_gpi,2015,0.98760998249054
MEX,Mexico,tertiary_gpi,2016,1.01208996772766
MEX,Mexico,tertiary_gpi,2017,1.02585005760193
MEX,Mexico,tertiary_gpi,2018,1.04387998580933
MEX,Mexico,tertiary_gpi,2019,1.05839002132416
MEX,Mexico,tertiary_gpi,2020,1.07974994182587
MEX,Mexico,tertiary_gpi,2021,1.11513996124268
MEX,Mexico,tertiary_gpi,2022,1.15149998664856
MEX,Mexico,tertiary_gpi,2023,1.15832996368408
MEX,Mexico,tertiary_gpi,2024,1.16029000282288
MEX,Mexico,gdp_pc,1990,17169.5925859795
MEX,Mexico,gdp_pc,1991,17511.7313112492
MEX,Mexico,gdp_pc,1992,17796.4059662866
MEX,Mexico,gdp_pc,1993,17970.5871869693
MEX,Mexico,gdp_pc,1994,18422.8199296267
MEX,Mexico,gdp_pc,1995,17028.1215022837
MEX,Mexico,gdp_pc,1996,17775.8727889128
MEX,Mexico,gdp_pc,1997,18737.6426464292
MEX,Mexico,gdp_pc,1998,19573.0654561328
MEX,Mexico,gdp_pc,1999,19793.2852863293
MEX,Mexico,gdp_pc,2000,20470.4937669158
MEX,Mexico,gdp_pc,2001,20078.2183931307
MEX,Mexico,gdp_pc,2002,19744.7933675609
MEX,Mexico,gdp_pc,2003,19701.4633898714
MEX,Mexico,gdp_pc,2004,20127.2242902968
MEX,Mexico,gdp_pc,2005,20277.2552852007
MEX,Mexico,gdp_pc,2006,20965.8256087044
MEX,Mexico,gdp_pc,2007,21102.2688338349
MEX,Mexico,gdp_pc,2008,20992.5602662364
MEX,Mexico,gdp_pc,2009,19385.5437251877
MEX,Mexico,gdp_pc,2010,20058.3854882301
MEX,Mexico,gdp_pc,2011,20457.6001677783
MEX,Mexico,gdp_pc,2012,20898.935720908
MEX,Mexico,gdp_pc,2013,20805.3480406564
MEX,Mexico,gdp_pc,2014,21069.7661653886
MEX,Mexico,gdp_pc,2015,21408.9283216195
MEX,Mexico,gdp_pc,2016,21578.263354126
MEX,Mexico,gdp_pc,2017,21777.5225127275
MEX,Mexico,gdp_pc,2018,21997.7730219494
MEX,Mexico,gdp_pc,2019,21704.185952748
MEX,Mexico,gdp_pc,2020,19728.4817827455
MEX,Mexico,gdp_pc,2021,20782.5877440905
MEX,Mexico,gdp_pc,2022,21391.8573698845
MEX,Mexico,gdp_pc,2023,21864.9236104145
MEX,Mexico,gdp_pc,2024,21970.3520412926
MEX,Mexico,gdp_pc,2025,21911.9292842747
NLD,Netherlands,tfr,1960,3.12
NLD,Netherlands,tfr,1961,3.22
NLD,Netherlands,tfr,1962,3.18
NLD,Netherlands,tfr,1963,3.19
NLD,Netherlands,tfr,1964,3.17
NLD,Netherlands,tfr,1965,3.04
NLD,Netherlands,tfr,1966,2.9
NLD,Netherlands,tfr,1967,2.81
NLD,Netherlands,tfr,1968,2.72
NLD,Netherlands,tfr,1969,2.75
NLD,Netherlands,tfr,1970,2.57
NLD,Netherlands,tfr,1971,2.36
NLD,Netherlands,tfr,1972,2.15
NLD,Netherlands,tfr,1973,1.9
NLD,Netherlands,tfr,1974,1.77
NLD,Netherlands,tfr,1975,1.66
NLD,Netherlands,tfr,1976,1.63
NLD,Netherlands,tfr,1977,1.58
NLD,Netherlands,tfr,1978,1.58
NLD,Netherlands,tfr,1979,1.56
NLD,Netherlands,tfr,1980,1.6
NLD,Netherlands,tfr,1981,1.56
NLD,Netherlands,tfr,1982,1.5
NLD,Netherlands,tfr,1983,1.47
NLD,Netherlands,tfr,1984,1.49
NLD,Netherlands,tfr,1985,1.51
NLD,Netherlands,tfr,1986,1.55
NLD,Netherlands,tfr,1987,1.56
NLD,Netherlands,tfr,1988,1.55
NLD,Netherlands,tfr,1989,1.55
NLD,Netherlands,tfr,1990,1.62
NLD,Netherlands,tfr,1991,1.61
NLD,Netherlands,tfr,1992,1.59
NLD,Netherlands,tfr,1993,1.57
NLD,Netherlands,tfr,1994,1.57
NLD,Netherlands,tfr,1995,1.53
NLD,Netherlands,tfr,1996,1.53
NLD,Netherlands,tfr,1997,1.56
NLD,Netherlands,tfr,1998,1.63
NLD,Netherlands,tfr,1999,1.65
NLD,Netherlands,tfr,2000,1.72
NLD,Netherlands,tfr,2001,1.71
NLD,Netherlands,tfr,2002,1.73
NLD,Netherlands,tfr,2003,1.75
NLD,Netherlands,tfr,2004,1.72
NLD,Netherlands,tfr,2005,1.71
NLD,Netherlands,tfr,2006,1.72
NLD,Netherlands,tfr,2007,1.72
NLD,Netherlands,tfr,2008,1.77
NLD,Netherlands,tfr,2009,1.79
NLD,Netherlands,tfr,2010,1.79
NLD,Netherlands,tfr,2011,1.76
NLD,Netherlands,tfr,2012,1.72
NLD,Netherlands,tfr,2013,1.68
NLD,Netherlands,tfr,2014,1.71
NLD,Netherlands,tfr,2015,1.66
NLD,Netherlands,tfr,2016,1.66
NLD,Netherlands,tfr,2017,1.62
NLD,Netherlands,tfr,2018,1.59
NLD,Netherlands,tfr,2019,1.57
NLD,Netherlands,tfr,2020,1.54
NLD,Netherlands,tfr,2021,1.62
NLD,Netherlands,tfr,2022,1.49
NLD,Netherlands,tfr,2023,1.43
NLD,Netherlands,tfr,2024,1.43
NLD,Netherlands,lfp_ratio,1990,70.706384505941
NLD,Netherlands,lfp_ratio,1991,71.3164475793524
NLD,Netherlands,lfp_ratio,1992,72.1446749440888
NLD,Netherlands,lfp_ratio,1993,72.4972978537238
NLD,Netherlands,lfp_ratio,1994,72.7426149466009
NLD,Netherlands,lfp_ratio,1995,72.6737671770964
NLD,Netherlands,lfp_ratio,1996,73.2348048129377
NLD,Netherlands,lfp_ratio,1997,73.8893480731481
NLD,Netherlands,lfp_ratio,1998,74.5677894872955
NLD,Netherlands,lfp_ratio,1999,75.5162853367191
NLD,Netherlands,lfp_ratio,2000,76.529234603801
NLD,Netherlands,lfp_ratio,2001,77.6130882544649
NLD,Netherlands,lfp_ratio,2002,78.505273652726
NLD,Netherlands,lfp_ratio,2003,79.1040637955164
NLD,Netherlands,lfp_ratio,2004,79.2496618306236
NLD,Netherlands,lfp_ratio,2005,79.1413490047998
NLD,Netherlands,lfp_ratio,2006,79.7882283822037
NLD,Netherlands,lfp_ratio,2007,80.2712617823479
NLD,Netherlands,lfp_ratio,2008,81.0040614325291
NLD,Netherlands,lfp_ratio,2009,81.5204424682789
NLD,Netherlands,lfp_ratio,2010,82.6015457983884
NLD,Netherlands,lfp_ratio,2011,83.5378055007383
NLD,Netherlands,lfp_ratio,2012,84.0211290855068
NLD,Netherlands,lfp_ratio,2013,84.0199870607183
NLD,Netherlands,lfp_ratio,2014,83.4085247716579
NLD,Netherlands,lfp_ratio,2015,83.9458921712217
NLD,Netherlands,lfp_ratio,2016,84.553568945861
NLD,Netherlands,lfp_ratio,2017,85.1209282818398
NLD,Netherlands,lfp_ratio,2018,85.1707901482224
NLD,Netherlands,lfp_ratio,2019,85.7476635514019
NLD,Netherlands,lfp_ratio,2020,86.4677229718381
NLD,Netherlands,lfp_ratio,2021,86.8127244165171
NLD,Netherlands,lfp_ratio,2022,86.8813531078154
NLD,Netherlands,lfp_ratio,2023,87.031926929551
NLD,Netherlands,lfp_ratio,2024,87.1533312081607
NLD,Netherlands,lfp_ratio,2025,87.2280643187003
NLD,Netherlands,tertiary_gpi,2001,1.05074000358581
NLD,Netherlands,tertiary_gpi,2002,1.06113004684448
NLD,Netherlands,tertiary_gpi,2003,1.07597994804382
NLD,Netherlands,tertiary_gpi,2004,1.06991994380951
NLD,Netherlands,tertiary_gpi,2005,1.07091999053955
NLD,Netherlands,tertiary_gpi,2006,1.07604002952576
NLD,Netherlands,tertiary_gpi,2007,1.08791995048523
NLD,Netherlands,tertiary_gpi,2008,1.09292995929718
NLD,Netherlands,tertiary_gpi,2009,1.09959995746613
NLD,Netherlands,tertiary_gpi,2010,1.10100996494293
NLD,Netherlands,tertiary_gpi,2011,1.09917998313904
NLD,Netherlands,tertiary_gpi,2012,1.08034002780914
NLD,Netherlands,tertiary_gpi,2015,1.11700999736786
NLD,Netherlands,tertiary_gpi,2016,1.10703003406525
NLD,Netherlands,tertiary_gpi,2017,1.11951994895935
NLD,Netherlands,tertiary_gpi,2018,1.11073005199432
NLD,Netherlands,tertiary_gpi,2020,1.12839996814728
NLD,Netherlands,tertiary_gpi,2021,1.14528000354767
NLD,Netherlands,tertiary_gpi,2023,1.16398000717163
NLD,Netherlands,gdp_pc,1990,43128.3071656086
NLD,Netherlands,gdp_pc,1991,43833.4785051351
NLD,Netherlands,gdp_pc,1992,44245.5198247957
NLD,Netherlands,gdp_pc,1993,44490.7504466441
NLD,Netherlands,gdp_pc,1994,45532.7986659915
NLD,Netherlands,gdp_pc,1995,46720.2819318959
NLD,Netherlands,gdp_pc,1996,48095.986838021
NLD,Netherlands,gdp_pc,1997,49881.8947516083
NLD,Netherlands,gdp_pc,1998,51879.3596710206
NLD,Netherlands,gdp_pc,1999,54134.3514543153
NLD,Netherlands,gdp_pc,2000,56016.8327946434
NLD,Netherlands,gdp_pc,2001,56887.3976406444
NLD,Netherlands,gdp_pc,2002,56664.4027354437
NLD,Netherlands,gdp_pc,2003,56452.8695506734
NLD,Netherlands,gdp_pc,2004,57391.3516342059
NLD,Netherlands,gdp_pc,2005,58422.0304069674
NLD,Netherlands,gdp_pc,2006,60391.5155033324
NLD,Netherlands,gdp_pc,2007,62601.6612832425
NLD,Netherlands,gdp_pc,2008,63678.4005491428
NLD,Netherlands,gdp_pc,2009,61029.7329801783
NLD,Netherlands,gdp_pc,2010,61518.5768954231
NLD,Netherlands,gdp_pc,2011,62318.1391154389
NLD,Netherlands,gdp_pc,2012,61480.8416416324
NLD,Netherlands,gdp_pc,2013,61281.3125686741
NLD,Netherlands,gdp_pc,2014,62045.849197561
NLD,Netherlands,gdp_pc,2015,63081.4083495966
NLD,Netherlands,gdp_pc,2016,64267.7476553623
NLD,Netherlands,gdp_pc,2017,65665.9910229578
NLD,Netherlands,gdp_pc,2018,66758.2454283317
NLD,Netherlands,gdp_pc,2019,67847.8818461095
NLD,Netherlands,gdp_pc,2020,64862.1890353474
NLD,Netherlands,gdp_pc,2021,68573.5648786447
NLD,Netherlands,gdp_pc,2022,71324.0360229425
NLD,Netherlands,gdp_pc,2023,70198.9546022361
NLD,Netherlands,gdp_pc,2024,70493.9051219267
NLD,Netherlands,gdp_pc,2025,71378.4856331012
NZL,New Zealand,tfr,1960,4.24
NZL,New Zealand,tfr,1961,4.31
NZL,New Zealand,tfr,1962,4.19
NZL,New Zealand,tfr,1963,4.05
NZL,New Zealand,tfr,1964,3.8
NZL,New Zealand,tfr,1965,3.54
NZL,New Zealand,tfr,1966,3.41
NZL,New Zealand,tfr,1967,3.35
NZL,New Zealand,tfr,1968,3.34
NZL,New Zealand,tfr,1969,3.28
NZL,New Zealand,tfr,1970,3.17
NZL,New Zealand,tfr,1971,3.18
NZL,New Zealand,tfr,1972,3.0
NZL,New Zealand,tfr,1973,2.76
NZL,New Zealand,tfr,1974,2.58
NZL,New Zealand,tfr,1975,2.37
NZL,New Zealand,tfr,1976,2.27
NZL,New Zealand,tfr,1977,2.21
NZL,New Zealand,tfr,1978,2.07
NZL,New Zealand,tfr,1979,2.12
NZL,New Zealand,tfr,1980,2.03
NZL,New Zealand,tfr,1981,2.01
NZL,New Zealand,tfr,1982,1.95
NZL,New Zealand,tfr,1983,1.92
NZL,New Zealand,tfr,1984,1.93
NZL,New Zealand,tfr,1985,1.93
NZL,New Zealand,tfr,1986,1.96
NZL,New Zealand,tfr,1987,2.03
NZL,New Zealand,tfr,1988,2.1
NZL,New Zealand,tfr,1989,2.12
NZL,New Zealand,tfr,1990,2.18
NZL,New Zealand,tfr,1991,2.09
NZL,New Zealand,tfr,1992,2.06
NZL,New Zealand,tfr,1993,2.04
NZL,New Zealand,tfr,1994,1.98
NZL,New Zealand,tfr,1995,1.98
NZL,New Zealand,tfr,1996,1.96
NZL,New Zealand,tfr,1997,1.96
NZL,New Zealand,tfr,1998,1.89
NZL,New Zealand,tfr,1999,1.97
NZL,New Zealand,tfr,2000,1.98
NZL,New Zealand,tfr,2001,1.97
NZL,New Zealand,tfr,2002,1.89
NZL,New Zealand,tfr,2003,1.93
NZL,New Zealand,tfr,2004,1.98
NZL,New Zealand,tfr,2005,1.97
NZL,New Zealand,tfr,2006,2.01
NZL,New Zealand,tfr,2007,2.18
NZL,New Zealand,tfr,2008,2.19
NZL,New Zealand,tfr,2009,2.13
NZL,New Zealand,tfr,2010,2.17
NZL,New Zealand,tfr,2011,2.09
NZL,New Zealand,tfr,2012,2.1
NZL,New Zealand,tfr,2013,2.01
NZL,New Zealand,tfr,2014,1.92
NZL,New Zealand,tfr,2015,1.99
NZL,New Zealand,tfr,2016,1.87
NZL,New Zealand,tfr,2017,1.81
NZL,New Zealand,tfr,2018,1.71
NZL,New Zealand,tfr,2019,1.72
NZL,New Zealand,tfr,2020,1.62
NZL,New Zealand,tfr,2021,1.65
NZL,New Zealand,tfr,2022,1.67
NZL,New Zealand,tfr,2023,1.57
NZL,New Zealand,tfr,2024,1.57
NZL,New Zealand,lfp_ratio,1990,71.9328048320121
NZL,New Zealand,lfp_ratio,1991,72.7881837540181
NZL,New Zealand,lfp_ratio,1992,73.0883500595572
NZL,New Zealand,lfp_ratio,1993,73.0243775436096
NZL,New Zealand,lfp_ratio,1994,74.0871838157214
NZL,New Zealand,lfp_ratio,1995,74.6429344297771
NZL,New Zealand,lfp_ratio,1996,76.0950649700397
NZL,New Zealand,lfp_ratio,1997,76.1351978834836
NZL,New Zealand,lfp_ratio,1998,76.7785308115037
NZL,New Zealand,lfp_ratio,1999,77.3689316408652
NZL,New Zealand,lfp_ratio,2000,77.348224513173
NZL,New Zealand,lfp_ratio,2001,78.2793624047072
NZL,New Zealand,lfp_ratio,2002,78.4776902887139
NZL,New Zealand,lfp_ratio,2003,79.7241604439548
NZL,New Zealand,lfp_ratio,2004,79.6161099137931
NZL,New Zealand,lfp_ratio,2005,80.3677699765964
NZL,New Zealand,lfp_ratio,2006,80.531878169893
NZL,New Zealand,lfp_ratio,2007,81.1476497598004
NZL,New Zealand,lfp_ratio,2008,81.9901798580349
NZL,New Zealand,lfp_ratio,2009,82.6679387774299
NZL,New Zealand,lfp_ratio,2010,82.8054603825505
NZL,New Zealand,lfp_ratio,2011,83.2028938733796
NZL,New Zealand,lfp_ratio,2012,84.1994515489669
NZL,New Zealand,lfp_ratio,2013,84.5157503958072
NZL,New Zealand,lfp_ratio,2014,84.7597334268678
NZL,New Zealand,lfp_ratio,2015,84.6725849689491
NZL,New Zealand,lfp_ratio,2016,85.0695320697579
NZL,New Zealand,lfp_ratio,2017,85.1537089497429
NZL,New Zealand,lfp_ratio,2018,85.8464737936663
NZL,New Zealand,lfp_ratio,2019,86.8652746375848
NZL,New Zealand,lfp_ratio,2020,86.0347900098412
NZL,New Zealand,lfp_ratio,2021,87.0631644611975
NZL,New Zealand,lfp_ratio,2022,87.7543734380578
NZL,New Zealand,lfp_ratio,2023,87.8068621662402
NZL,New Zealand,lfp_ratio,2024,88.3777078220041
NZL,New Zealand,lfp_ratio,2025,88.4103346311832
NZL,New Zealand,tertiary_gpi,2013,1.30406999588013
NZL,New Zealand,tertiary_gpi,2014,1.29576003551483
NZL,New Zealand,tertiary_gpi,2015,1.29209005832672
NZL,New Zealand,tertiary_gpi,2016,1.30125999450684
NZL,New Zealand,tertiary_gpi,2017,1.31057000160217
NZL,New Zealand,tertiary_gpi,2018,1.32513999938965
NZL,New Zealand,tertiary_gpi,2019,1.35318994522095
NZL,New Zealand,tertiary_gpi,2020,1.36304998397827
NZL,New Zealand,tertiary_gpi,2021,1.38823997974396
NZL,New Zealand,tertiary_gpi,2022,1.40137994289398
NZL,New Zealand,tertiary_gpi,2023,1.39020001888275
NZL,New Zealand,tertiary_gpi,2024,1.38266003131866
NZL,New Zealand,gdp_pc,1990,30785.701752556
NZL,New Zealand,gdp_pc,1991,29014.1499420181
NZL,New Zealand,gdp_pc,1992,29029.5811361611
NZL,New Zealand,gdp_pc,1993,30532.5880166798
NZL,New Zealand,gdp_pc,1994,31669.5406509196
NZL,New Zealand,gdp_pc,1995,32687.4657703706
NZL,New Zealand,gdp_pc,1996,33329.5301011769
NZL,New Zealand,gdp_pc,1997,33577.7254994905
NZL,New Zealand,gdp_pc,1998,33565.7312220905
NZL,New Zealand,gdp_pc,1999,35187.2357200331
NZL,New Zealand,gdp_pc,2000,35984.6288016116
NZL,New Zealand,gdp_pc,2001,36995.0603198774
NZL,New Zealand,gdp_pc,2002,38072.2713835052
NZL,New Zealand,gdp_pc,2003,39092.3455202712
NZL,New Zealand,gdp_pc,2004,40091.1399487332
NZL,New Zealand,gdp_pc,2005,40970.295838255
NZL,New Zealand,gdp_pc,2006,41596.8311289998
NZL,New Zealand,gdp_pc,2007,42473.1182614499
NZL,New Zealand,gdp_pc,2008,41682.2459069155
NZL,New Zealand,gdp_pc,2009,41250.9985717425
NZL,New Zealand,gdp_pc,2010,41395.370375582
NZL,New Zealand,gdp_pc,2011,41961.9202263641
NZL,New Zealand,gdp_pc,2012,42693.4234516571
NZL,New Zealand,gdp_pc,2013,43453.2814172317
NZL,New Zealand,gdp_pc,2014,44369.7664241859
NZL,New Zealand,gdp_pc,2015,45097.016468387
NZL,New Zealand,gdp_pc,2016,45746.135981069
NZL,New Zealand,gdp_pc,2017,46285.9810980642
NZL,New Zealand,gdp_pc,2018,46974.6818400482
NZL,New Zealand,gdp_pc,2019,47392.1933135172
NZL,New Zealand,gdp_pc,2020,46326.3804672976
NZL,New Zealand,gdp_pc,2021,48202.0913368233
NZL,New Zealand,gdp_pc,2022,49842.9845334162
NZL,New Zealand,gdp_pc,2023,49592.5875512098
NZL,New Zealand,gdp_pc,2024,48325.3650985684
NZL,New Zealand,gdp_pc,2025,48232.6651994696
NOR,Norway,tfr,1960,2.85
NOR,Norway,tfr,1961,2.94
NOR,Norway,tfr,1962,2.91
NOR,Norway,tfr,1963,2.93
NOR,Norway,tfr,1964,2.98
NOR,Norway,tfr,1965,2.94
NOR,Norway,tfr,1966,2.9
NOR,Norway,tfr,1967,2.81
NOR,Norway,tfr,1968,2.75
NOR,Norway,tfr,1969,2.7
NOR,Norway,tfr,1970,2.5
NOR,Norway,tfr,1971,2.49
NOR,Norway,tfr,1972,2.38
NOR,Norway,tfr,1973,2.23
NOR,Norway,tfr,1974,2.13
NOR,Norway,tfr,1975,1.98
NOR,Norway,tfr,1976,1.86
NOR,Norway,tfr,1977,1.75
NOR,Norway,tfr,1978,1.77
NOR,Norway,tfr,1979,1.75
NOR,Norway,tfr,1980,1.72
NOR,Norway,tfr,1981,1.7
NOR,Norway,tfr,1982,1.71
NOR,Norway,tfr,1983,1.66
NOR,Norway,tfr,1984,1.66
NOR,Norway,tfr,1985,1.68
NOR,Norway,tfr,1986,1.71
NOR,Norway,tfr,1987,1.74
NOR,Norway,tfr,1988,1.84
NOR,Norway,tfr,1989,1.89
NOR,Norway,tfr,1990,1.93
NOR,Norway,tfr,1991,1.92
NOR,Norway,tfr,1992,1.88
NOR,Norway,tfr,1993,1.86
NOR,Norway,tfr,1994,1.87
NOR,Norway,tfr,1995,1.87
NOR,Norway,tfr,1996,1.89
NOR,Norway,tfr,1997,1.86
NOR,Norway,tfr,1998,1.81
NOR,Norway,tfr,1999,1.85
NOR,Norway,tfr,2000,1.85
NOR,Norway,tfr,2001,1.78
NOR,Norway,tfr,2002,1.75
NOR,Norway,tfr,2003,1.8
